sets,artist,venue,month,day,year,song_num
Si te vas,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,2
Te dejo Madrid,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,3
No creo,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,4
"Pies descalzos, sueños blancos",Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,5
Fool,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,6
¿Dónde están los ladrones?,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,7
Que me quedes tú,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,8
"Ciega, sordomuda",Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,9
The One,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,10
Dude (Looks Like a Lady),Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,11
Back in Black,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,12
Rules,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,13
Inevitable,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,14
Underneath Your Clothes,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,15
Estoy aquí,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,16
Octavo día,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,17
Ready for the Good Times,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,18
Un poco de amor,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,19
Poem to a Horse,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,20
Tú,Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,21
Objection (Tango),Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,22
"Whenever, Wherever",Shakira,"Fleet Center, Boston, MA, USA",Nov,30,2002,23
Ojos así,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,1
Si te vas,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,2
Te dejo Madrid,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,3
No creo,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,4
"Pies descalzos, sueños blancos",Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,5
Fool,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,6
¿Dónde están los ladrones?,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,7
Que me quedes tú,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,8
"Ciega, sordomuda",Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,9
The One,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,10
Dude (Looks Like a Lady),Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,11
Back in Black,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,12
Rules,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,13
Inevitable,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,14
Underneath Your Clothes,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,15
Estoy aquí,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,16
Octavo día,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,17
Ready for the Good Times,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,18
Un poco de amor,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,19
Poem to a Horse,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,20
Tú,Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,21
Objection (Tango),Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,22
"Whenever, Wherever",Shakira,"Air Canada Centre, Toronto, ON, Canada",Nov,28,2002,23
Ojos así,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,1
Si te vas,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,2
Te dejo Madrid,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,3
"Pies descalzos, sueños blancos",Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,4
¿Dónde están los ladrones?,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,5
Que me quedes tú,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,6
"Ciega, sordomuda",Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,7
The One,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,8
Dude (Looks Like a Lady),Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,9
Back in Black,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,10
Rules,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,11
Inevitable,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,12
Underneath Your Clothes,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,13
Estoy aquí,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,14
Octavo día,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,15
Ready for the Good Times,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,16
Un poco de amor,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,17
Poem to a Horse,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,18
Tú,Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,19
Objection (Tango),Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,20
"Whenever, Wherever",Shakira,"Centre Bell, Montreal, QC, Canada",Nov,27,2002,21
Ojos así,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,1
Si te vas,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,2
Fool,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,3
"Ciega, sordomuda",Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,4
The One,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,5
Dude (Looks Like a Lady),Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,6
Back in Black,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,7
Rules,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,8
Inevitable,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,9
Estoy aquí,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,10
Underneath Your Clothes,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,11
Octavo día,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,12
Ready for the Good Times,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,13
Un poco de amor,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,14
Tú,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,15
Poem to a Horse,Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,16
Objection (Tango),Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,17
"Whenever, Wherever",Shakira,"Nassau Veterans Memorial Coliseum, Uniondale, NY, USA",Nov,25,2002,18
Ojos así,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,1
Si te vas,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,2
Fool,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,3
"Ciega, sordomuda",Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,4
The One,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,5
Dude (Looks Like a Lady),Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,6
Back in Black,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,7
Rules,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,8
Inevitable,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,9
Estoy aquí,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,10
Underneath Your Clothes,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,11
Octavo día,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,12
Ready for the Good Times,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,13
Un poco de amor,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,14
Tú,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,15
Poem to a Horse,Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,16
Objection (Tango),Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,17
"Whenever, Wherever",Shakira,"First Union Center, Philadelphia, PA, USA",Nov,24,2002,18
Ojos así,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,1
Si te vas,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,2
Fool,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,3
"Ciega, sordomuda",Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,4
The One,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,5
Dude (Looks Like a Lady),Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,6
Back in Black,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,7
Rules,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,8
Inevitable,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,9
Estoy aquí,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,10
Underneath Your Clothes,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,11
Octavo día,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,12
Ready for the Good Times,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,13
Tú,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,14
¿Dónde están los ladrones?,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,15
Poem to a Horse,Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,16
Objection (Tango),Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,17
"Whenever, Wherever",Shakira,"The Palace of Auburn Hills, Auburn Hills, MI, USA",Nov,22,2002,18
Ojos así,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,1
Si te vas,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,2
Fool,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,3
"Ciega, sordomuda",Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,4
The One,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,5
Dude (Looks Like a Lady),Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,6
Back in Black,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,7
Rules,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,8
Inevitable,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,9
Estoy aquí,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,10
Underneath Your Clothes,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,11
Octavo día,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,12
Ready for the Good Times,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,13
Que me quedes tú,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,14
Tú,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,15
Poem to a Horse,Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,16
Objection (Tango),Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,17
"Whenever, Wherever",Shakira,"Madison Square Garden, New York, NY, USA",Nov,20,2002,18
Objection (Tango),Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,16,2002,1
Inevitable,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,16,2002,2
Underneath Your Clothes,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,16,2002,3
Ojos así,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,16,2002,4
"Whenever, Wherever",Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,16,2002,5
Ojos así,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,1
Si te vas,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,2
Fool,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,3
"Ciega, sordomuda",Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,4
The One,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,5
Dude (Looks Like a Lady),Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,6
Back in Black,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,7
Rules,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,8
Inevitable,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,9
Estoy aquí,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,10
Underneath Your Clothes,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,11
Octavo día,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,12
Ready for the Good Times,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,13
Un poco de amor,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,14
Tú,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,15
Poem to a Horse,Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,16
Objection (Tango),Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,17
"Whenever, Wherever",Shakira,"Don Haskins Center, El Paso, TX, USA",Nov,15,2002,18
Ojos así,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,1
Si te vas,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,2
Fool,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,3
"Ciega, sordomuda",Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,4
The One,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,5
Dude (Looks Like a Lady),Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,6
Back in Black,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,7
Rules,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,8
Inevitable,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,9
Estoy aquí,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,10
Underneath Your Clothes,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,11
Octavo día,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,12
Ready for the Good Times,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,13
Un poco de amor,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,14
Tú,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,15
Poem to a Horse,Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,16
Objection (Tango),Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,17
"Whenever, Wherever",Shakira,"Staples Center, Los Angeles, CA, USA",Nov,13,2002,18
Ojos así,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,1
Si te vas,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,2
Te dejo Madrid,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,3
Fool,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,4
¿Dónde están los ladrones?,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,5
Que me quedes tú,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,6
"Ciega, sordomuda",Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,7
The One,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,8
Dude (Looks Like a Lady),Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,9
Back in Black,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,10
Rules,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,11
Inevitable,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,12
Underneath Your Clothes,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,13
Estoy aquí,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,14
Octavo día,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,15
Ready for the Good Times,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,16
Un poco de amor,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,17
Poem to a Horse,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,18
Tú,Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,19
Objection (Tango),Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,20
"Whenever, Wherever",Shakira,"Arrowhead Pond of Anaheim, Anaheim, CA, USA",Nov,12,2002,21
Ojos así,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,1
Si te vas,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,2
Fool,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,3
"Ciega, sordomuda",Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,4
The One,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,5
Dude (Looks Like a Lady),Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,6
Back in Black,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,7
Rules,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,8
Inevitable,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,9
Estoy aquí,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,10
Underneath Your Clothes,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,11
Octavo día,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,12
Ready for the Good Times,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,13
Un poco de amor,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,14
Tú,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,15
Poem to a Horse,Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,16
Objection (Tango),Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,17
"Whenever, Wherever",Shakira,"Compaq Center, San Jose, CA, USA",Nov,10,2002,18
Ojos así,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,1
Si te vas,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,2
Fool,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,3
"Ciega, sordomuda",Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,4
The One,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,5
Dude (Looks Like a Lady),Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,6
Back in Black,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,7
Rules,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,8
Inevitable,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,9
Underneath Your Clothes,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,10
Estoy aquí,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,11
Octavo día,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,12
Ready for the Good Times,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,13
Un poco de amor,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,14
Poem to a Horse,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,15
Tú,Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,16
Objection (Tango),Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,17
"Whenever, Wherever",Shakira,"San Diego Sports Arena, San Diego, CA, USA",Nov,8,2002,18
"Suerte (Whenever, Wherever)",Shakira,"Jackie Gleason Theater of the Performing Arts, Miami Beach, FL, USA",Oct,24,2002,1
Que me quedes tú,Shakira,"Kodak Theatre, Los Angeles, CA, USA",Sep,18,2002,1
Objection (Tango),Shakira,"Radio City Music Hall, New York, NY, USA",Aug,29,2002,1
"Te aviso, te anuncio (Tango)",Shakira,"Unknown Venue, Murcia, Spain",Aug,7,2002,1
Te dejo Madrid,Shakira,"Unknown Venue, Murcia, Spain",Aug,7,2002,2
Underneath Your Clothes,Shakira,"WBLI-FM Studios, West Babylon, NY, USA",Jul,18,2002,1
Underneath Your Clothes,Shakira,"Pepsi Chart Show, Mexico City, Mexico",Jul,11,2002,1
Te dejo Madrid,Shakira,"Pepsi Chart Show, Mexico City, Mexico",Jul,11,2002,2
"Whenever, Wherever",Shakira,"Hyde Park, London, England",Jul,7,2002,1
Underneath Your Clothes,Shakira,"Hyde Park, London, England",Jul,7,2002,2
Objection (Tango),Shakira,"Hyde Park, London, England",Jul,7,2002,3
"Whenever, Wherever",Shakira,"Piazza del Plebiscito, Naples, Italy",Jul,6,2002,1
Underneath Your Clothes,Shakira,"Piazza del Plebiscito, Naples, Italy",Jul,6,2002,2
"Whenever, Wherever",Shakira,"Festivalbar, Cagliari, Italy",Jul,5,2002,1
Underneath Your Clothes,Shakira,"Programa Hebe, São Paulo, Brazil",Jul,1,2002,1
"Whenever, Wherever",Shakira,"Domingo Legal, Osasco, Brazil",Jun,30,2002,1
Underneath Your Clothes,Shakira,"Domingo Legal, Osasco, Brazil",Jun,30,2002,2
"Pies descalzos, sueños blancos",Shakira,"Domingo Legal, Osasco, Brazil",Jun,30,2002,3
Underneath Your Clothes,Shakira,"Zegerplas, Alphen aan den Rijn, Netherlands",Jun,28,2002,1
"Whenever, Wherever",Shakira,"Zegerplas, Alphen aan den Rijn, Netherlands",Jun,28,2002,2
Objection (Tango),Shakira,"Allstate Arena, Rosemont, IL, USA",Jun,22,2002,1
"Whenever, Wherever",Shakira,"Domingo Legal, Osasco, Brazil",Jun,21,2002,1
Underneath Your Clothes,Shakira,"Domingo Legal, Osasco, Brazil",Jun,21,2002,2
"Pies descalzos, sueños blancos",Shakira,"Domingo Legal, Osasco, Brazil",Jun,21,2002,3
Fool,Shakira,"Musique Plus, Montreal, QC, Canada",Jun,17,2002,1
"Whenever, Wherever",Shakira,"Musique Plus, Montreal, QC, Canada",Jun,17,2002,2
Underneath Your Clothes,Shakira,"Musique Plus, Montreal, QC, Canada",Jun,17,2002,3
"Whenever, Wherever",Shakira,"299 Queen Street West, Toronto, ON, Canada",Jun,16,2002,1
Underneath Your Clothes,Shakira,"Club Med World, Montreal, QC, Canada",Jun,16,2002,1
Underneath Your Clothes,Shakira,"TV Total, Cologne, Germany",Jun,13,2002,1
"Whenever, Wherever",Shakira,"Kaivopuisto, Helsinki, Finland",Jun,12,2002,1
Underneath Your Clothes,Shakira,"Kaivopuisto, Helsinki, Finland",Jun,12,2002,2
Objection (Tango),Shakira,"CD:UK, London, England",Jun,10,2002,1
Objection (Tango),Shakira,"Top of the Pops, Hürth, Germany",Jun,6,2002,1
"Whenever, Wherever",Shakira,"Giants Stadium, East Rutherford, NJ, USA",Jun,2,2002,1
